Date,Doy,Station,Standard,ZipCodes,Scope,Tavg,Tavg_Qc,Tmax,Tmax_Qc,Tmin,Tmin_Qc,Tdew,Tdew_Qc,ETo,ETo_Qc,Pr,Pr_Qc,RHavg,RHavg_Qc,RHmax,RHmax_Qc,RHmin,RHmin_Qc,DaySoilTmpAvg.Value,DaySoilTmpAvg.Qc,Rs,Rs_Qc,Ea,Ea_Qc,DayWindRun.Value,DayWindRun.Qc,u2,u2_Qc,Elev,Lat,Long,dT,bT,aT,Tmax_corr,Tmin_corr,Tdew_corr,AI,Tmax_diff,Tmin_diff,Tdew_diff,Tmax_diff_avg,Tmin_diff_avg,Tdew_diff_avg,ETo_uncor,ETo_corr,ETo_CIMIS,d_ETo,d_ETo_avg,ETo_%_diff,ETo_%_diff_monthly_avg,NDVI,NDVI_interp
2012-12-19,354,2,metric,93624,daily,3.5, ,10.0, ,-2.2, ,-2.4, ,1.05, ,0.0, ,65.0, ,87.0, ,46.0, ,10.5, ,71.0, ,0.5, ,194.6, ,2.3, ,285,36.336222,-120.11291,0.1999999999999997,0.3,2.5,10.0,-2.2,-2.4,0.1389637105184754,0.0,0.0,0.0,0.0329032258064516,0.0329032258064516,0.076774193548387,1.331913000003046,1.331913000003046,1.05,0.0,,0.0,,0.5154,0.4966444511217949
2012-12-20,355,2,metric,93624,daily,9.4, ,16.1, ,2.1, ,-3.8, ,2.17, ,0.0, ,39.0, ,84.0, ,19.0, ,9.5, ,177.0,R,0.5, ,296.1, ,3.4, ,285,36.336222,-120.11291,5.9,0.3,2.5,15.080000000000002,1.08,-1.42,0.1389637105184754,1.0199999999999996,1.02,2.38,0.0329032258064516,0.0329032258064516,0.076774193548387,3.2191403554970788,2.743596787631172,2.17,0.4755435678659068,,17.332851897544764,,,0.49652962740384615
2012-12-21,356,2,metric,93624,daily,9.3, ,18.0, ,-0.9, ,-0.1, ,2.37, ,0.1, ,52.0, ,76.0, ,21.0, ,9.3, ,102.0, ,0.6, ,286.7, ,3.3, ,285,36.336222,-120.11291,-0.8,0.3,2.5,18.0,-0.9,-0.1,0.1389637105184754,0.0,0.0,0.0,0.0329032258064516,0.0329032258064516,0.076774193548387,2.5972658341226795,2.5972658341226795,2.37,0.0,,0.0,,,0.4964653588598901
2012-12-22,357,2,metric,93624,daily,9.1, ,14.6, ,6.2, ,5.1, ,0.9, ,2.2, ,76.0, ,94.0, ,60.0, ,10.1, ,39.0, ,0.9, ,283.5, ,3.3, ,285,36.336222,-120.11291,1.1000000000000003,0.3,2.5,14.6,6.2,5.1,0.1389637105184754,0.0,0.0,0.0,0.0329032258064516,0.0329032258064516,0.076774193548387,1.653886723442819,1.653886723442819,0.9,0.0,,0.0,,,0.4964516454899267
2012-12-23,358,2,metric,93624,daily,9.0, ,11.6, ,4.8, ,7.7, ,0.12, ,6.9, ,91.0, ,95.0, ,84.0, ,10.3, ,15.0, ,1.1, ,334.8, ,3.9, ,285,36.336222,-120.11291,-2.9000000000000004,0.3,2.5,11.6,4.8,7.7,0.1389637105184754,0.0,0.0,0.0,0.0329032258064516,0.0329032258064516,0.076774193548387,0.3129067555860177,0.3129067555860177,0.12,0.0,,0.0,,,0.496488487293956
2012-12-24,359,2,metric,93624,daily,8.4, ,13.7, ,3.5, ,5.4, ,1.65, ,0.2, ,82.0, ,95.0, ,58.0, ,10.5, ,119.0, ,0.9, ,268.7, ,3.1, ,285,36.336222,-120.11291,-1.9000000000000004,0.3,2.5,13.7,3.5,5.4,0.1389637105184754,0.0,0.0,0.0,0.0329032258064516,0.0329032258064516,0.076774193548387,1.2620471096072237,1.2620471096072237,1.65,0.0,,0.0,,,0.496575884271978
2012-12-25,360,2,metric,93624,daily,6.4, ,8.7, ,2.1, ,5.0, ,0.41, ,1.6, ,91.0, ,95.0, ,84.0, ,10.2, ,51.0, ,0.9, ,200.5, ,2.3, ,285,36.336222,-120.11291,-2.9,0.3,2.5,8.7,2.1,5.0,0.1389637105184754,0.0,0.0,0.0,0.0329032258064516,0.0329032258064516,0.076774193548387,0.4786800085970898,0.4786800085970898,0.41,0.0,,0.0,,,0.4967138364239927
2012-12-26,361,2,metric,93624,daily,7.8, ,12.6, ,3.6, ,5.3, ,0.67, ,4.8, ,84.0, ,94.0, ,63.0, ,10.3, ,66.0, ,0.9, ,141.4, ,1.6, ,285,36.336222,-120.11291,-1.6999999999999995,0.3,2.5,12.6,3.6,5.3,0.1389637105184754,0.0,0.0,0.0,0.0329032258064516,0.0329032258064516,0.076774193548387,0.8851421560820061,0.8851421560820061,0.67,0.0,,0.0,,,0.49690234375000003
2012-12-27,362,2,metric,93624,daily,6.4, ,11.9, ,1.3, ,4.0, ,1.17, ,0.2, ,85.0, ,94.0, ,64.0, ,10.2, ,96.0, ,0.8, ,194.8, ,2.3, ,285,36.336222,-120.11291,-2.7,0.3,2.5,11.9,1.3,4.0,0.1389637105184754,0.0,0.0,0.0,0.0329032258064516,0.0329032258064516,0.076774193548387,0.9732009502634754,0.9732009502634754,1.17,0.0,,0.0,,,0.49714140625
2012-12-28,363,2,metric,93624,daily,4.4, ,9.1, ,-0.9, ,3.0, ,0.62, ,0.1, ,91.0, ,95.0, ,79.0, ,9.5, ,69.0, ,0.8, ,174.8, ,2.0, ,285,36.336222,-120.11291,-3.9,0.3,2.5,9.1,-0.9,3.0,0.1389637105184754,0.0,0.0,0.0,0.0329032258064516,0.0329032258064516,0.076774193548387,0.6321933363977312,0.6321933363977312,0.62,0.0,,0.0,,,0.49726973741319447
2012-12-29,364,2,metric,93624,daily,6.2, ,10.9, ,3.3, ,4.5, ,0.32, ,0.1, ,89.0, ,95.0, ,73.0, ,9.6, ,42.0, ,0.8, ,176.1, ,2.0, ,285,36.336222,-120.11291,-1.2000000000000002,0.3,2.5,10.9,3.3,4.5,0.1389637105184754,0.0,0.0,0.0,0.0329032258064516,0.0329032258064516,0.076774193548387,0.8469281283961759,0.8469281283961759,0.32,0.0,,0.0,,,0.4972873372395833
2012-12-30,365,2,metric,93624,daily,5.4, ,11.7, ,0.5, ,2.1, ,1.37, ,0.0, ,80.0, ,93.0, ,55.0, ,9.5, ,102.0, ,0.7, ,207.8, ,2.4, ,285,36.336222,-120.11291,-1.6,0.3,2.5,11.7,0.5,2.1,0.1389637105184754,0.0,0.0,0.0,0.0329032258064516,0.0329032258064516,0.076774193548387,1.1837578127323367,1.1837578127323367,1.37,0.0,,0.0,,,0.49719420572916667
2012-12-31,366,2,metric,93624,daily,4.0, ,10.7, ,-1.2, ,-0.7, ,1.39, ,0.0, ,71.0, ,86.0, ,49.0, ,8.8, ,113.0, ,0.6, ,170.6, ,2.0, ,285,36.336222,-120.11291,-0.5,0.3,2.5,10.7,-1.2,-0.7,0.1389637105184754,0.0,0.0,0.0,0.0329032258064516,0.0329032258064516,0.076774193548387,1.2156352188166064,1.2156352188166064,1.39,0.0,0.0153401150924486,0.0,0.5591242547595086,,0.49699034288194444
2013-01-01,1,2,metric,93624,daily,4.3, ,10.5, ,-1.1, ,0.6, ,1.19, ,0.0, ,77.0, ,92.0, ,55.0, ,8.7, ,99.0, ,0.6, ,182.2, ,2.1, ,285,36.336222,-120.11291,-1.7000000000000002,0.3,2.5,10.5,-1.1,0.6,0.1389637105184754,0.0,0.0,0.0,0.0029032258064516,0.0029032258064516,0.006774193548387,1.0882447501018564,1.0882447501018564,1.19,0.0,,0.0,,,0.4966757486979167
2013-01-02,2,2,metric,93624,daily,3.7, ,13.0, ,-2.9, ,-0.1, ,1.21, ,0.0, ,76.0, ,92.0, ,48.0, ,8.4, ,113.0, ,0.6, ,115.0, ,1.3, ,285,36.336222,-120.11291,-2.8,0.3,2.5,13.0,-2.9,-0.1,0.1389637105184754,0.0,0.0,0.0,0.0029032258064516,0.0029032258064516,0.006774193548387,1.0975325829369966,1.0975325829369966,1.21,0.0,,0.0,,,0.49625042317708334
2013-01-03,3,2,metric,93624,daily,3.7, ,13.1, ,-3.5, ,-0.4, ,1.27, ,0.1, ,75.0, ,93.0, ,48.0, ,8.0, ,112.0, ,0.6, ,114.2, ,1.3, ,285,36.336222,-120.11291,-3.1,0.3,2.5,13.1,-3.5,-0.4,0.1389637105184754,0.0,0.0,0.0,0.0029032258064516,0.0029032258064516,0.006774193548387,1.1138420898118233,1.1138420898118233,1.27,0.0,,0.0,,,0.49571436631944443
2013-01-04,4,2,metric,93624,daily,4.5, ,13.0, ,-2.7, ,0.9, ,1.26, ,0.0, ,77.0, ,94.0, ,52.0, ,7.8, ,106.0, ,0.7, ,115.7, ,1.3, ,285,36.336222,-120.11291,-3.6,0.3,2.5,13.0,-2.7,0.9,0.1389637105184754,0.0,0.0,0.0,0.0029032258064516,0.0029032258064516,0.006774193548387,1.04164093747553,1.04164093747553,1.26,0.0,,0.0,,,0.495067578125
2013-01-05,5,2,metric,93624,daily,6.1, ,12.9, ,-0.9, ,2.8, ,1.05, ,4.5, ,80.0, ,95.0, ,56.0, ,7.9, ,91.0, ,0.7, ,163.7, ,1.9, ,285,36.336222,-120.11291,-3.7,0.3,2.5,12.9,-0.9,2.8,0.1389637105184754,0.0,0.0,0.0,0.0029032258064516,0.0029032258064516,0.006774193548387,1.075107000692643,1.075107000692643,1.05,0.0,,0.0,,,0.49431005859375
2013-01-06,6,2,metric,93624,daily,6.9, ,9.5, ,3.7, ,5.5, ,0.37, ,0.3, ,91.0, ,95.0, ,83.0, ,8.8, ,45.0, ,0.9, ,270.3, ,3.1, ,285,36.336222,-120.11291,-1.7999999999999998,0.3,2.5,9.5,3.7,5.5,0.1389637105184754,0.0,0.0,0.0,0.0029032258064516,0.0029032258064516,0.006774193548387,0.6328660809281293,0.6328660809281293,0.37,0.0,,0.0,,,0.49365673828125
2013-01-07,7,2,metric,93624,daily,6.3, ,11.0, ,1.2, ,4.1, ,0.85, ,0.0, ,86.0, ,94.0, ,72.0, ,8.8, ,82.0, ,0.8, ,129.2, ,1.5, ,285,36.336222,-120.11291,-2.8999999999999995,0.3,2.5,11.0,1.2,4.1,0.1389637105184754,0.0,0.0,0.0,0.0029032258064516,0.0029032258064516,0.006774193548387,0.7832651136715042,0.7832651136715042,0.85,0.0,,0.0,,,0.49310761718749996
2013-01-08,8,2,metric,93624,daily,5.6, ,12.6, ,-0.1, ,3.5, ,1.19, ,0.1, ,86.0, ,96.0, ,63.0, ,8.8, ,114.0, ,0.8, ,100.2, ,1.2, ,285,36.336222,-120.11291,-3.6,0.3,2.5,12.6,-0.1,3.5,0.1389637105184754,0.0,0.0,0.0,0.0029032258064516,0.0029032258064516,0.006774193548387,0.9039124440443856,0.9039124440443856,1.19,0.0,,0.0,,,0.49266269531249995
2013-01-09,9,2,metric,93624,daily,10.5, ,13.9, ,7.2, ,6.5, ,0.98, ,0.4,R,76.0, ,95.0, ,64.0, ,9.0, ,100.0, ,1.0, ,211.0, ,2.4, ,285,36.336222,-120.11291,0.7000000000000002,0.3,2.5,13.9,7.2,6.5,0.1389637105184754,0.0,0.0,0.0,0.0029032258064516,0.0029032258064516,0.006774193548387,1.3183336309659237,1.3183336309659237,0.98,0.0,,0.0,,,0.49232197265625
2013-01-10,10,2,metric,93624,daily,5.6, ,10.6, ,-0.5, ,0.3, ,1.72, ,0.0, ,68.0, ,91.0, ,48.0, ,9.0, ,117.0, ,0.6, ,291.9, ,3.4, ,285,36.336222,-120.11291,-0.8,0.3,2.5,10.6,-0.5,0.3,0.1389637105184754,0.0,0.0,0.0,0.0029032258064516,0.0029032258064516,0.006774193548387,1.455210341879176,1.455210341879176,1.72,0.0,,0.0,,,0.49208544921874997
2013-01-11,11,2,metric,93624,daily,4.1, ,10.7, ,-3.0, ,-1.6, ,1.59, ,0.0, ,66.0, ,91.0, ,38.0, ,8.3, ,125.0, ,0.5, ,176.3, ,2.0, ,285,36.336222,-120.11291,-1.4,0.3,2.5,10.7,-3.0,-1.6,0.1389637105184754,0.0,0.0,0.0,0.0029032258064516,0.0029032258064516,0.006774193548387,1.2778644729029591,1.2778644729029591,1.59,0.0,,0.0,,0.5726,0.49195312499999994
2013-01-12,12,2,metric,93624,daily,2.7, ,9.2, ,-2.8, ,-3.4, ,1.73, ,0.0, ,64.0, ,90.0, ,31.0, ,7.9, ,129.0, ,0.5, ,215.8, ,2.5, ,285,36.336222,-120.11291,0.6000000000000001,0.3,2.5,9.2,-2.8,-3.4,0.1389637105184754,0.0,0.0,0.0,0.0029032258064516,0.0029032258064516,0.006774193548387,1.435555115906466,1.435555115906466,1.73,0.0,,0.0,,,0.491925
2013-01-13,13,2,metric,93624,daily,1.4, ,9.1, ,-4.0, ,-5.4, ,1.55, ,0.0, ,61.0, ,81.0, ,39.0, ,7.0, ,122.0, ,0.4, ,190.2, ,2.2, ,285,36.336222,-120.11291,1.4000000000000004,0.3,2.5,9.1,-4.0,-5.4,0.1389637105184754,0.0,0.0,0.0,0.0029032258064516,0.0029032258064516,0.006774193548387,1.4694385576421016,1.4694385576421016,1.55,0.0,,0.0,,,0.49175312499999996
2013-01-14,14,2,metric,93624,daily,1.0, ,8.1, ,-4.3, ,-7.1, ,1.66, ,0.0, ,55.0, ,77.0, ,33.0, ,6.3, ,129.0, ,0.4, ,187.6, ,2.2, ,285,36.336222,-120.11291,2.8,0.3,2.5,8.01,-4.39,-6.89,0.1389637105184754,0.0899999999999998,0.0899999999999998,0.2099999999999999,0.0029032258064516,0.0029032258064516,0.006774193548387,1.4958551078309676,1.4691947978108708,1.66,0.0266603100200968,,1.81462050232013,,,0.49143749999999997
2013-01-15,15,2,metric,93624,daily,2.6, ,11.3, ,-4.3, ,-5.8, ,1.48, ,0.0, ,54.0, ,82.0, ,29.0, ,6.1,Y,124.0, ,0.4, ,115.8, ,1.3, ,285,36.336222,-120.11291,1.5,0.3,2.5,11.3,-4.3,-5.8,0.1389637105184754,0.0,0.0,0.0,0.0029032258064516,0.0029032258064516,0.006774193548387,1.32843905959232,1.32843905959232,1.48,0.0,,0.0,,,0.490978125
2013-01-16,16,2,metric,93624,daily,3.7, ,14.5, ,-4.7, ,-4.3, ,1.65, ,0.0, ,56.0, ,81.0, ,30.0, ,6.2,Y,129.0, ,0.4, ,110.5, ,1.3, ,285,36.336222,-120.11291,-0.4000000000000003,0.3,2.5,14.5,-4.7,-4.3,0.1389637105184754,0.0,0.0,0.0,0.0029032258064516,0.0029032258064516,0.006774193548387,1.5058785564449666,1.5058785564449666,1.65,0.0,,0.0,,,0.49037499999999995
2013-01-17,17,2,metric,93624,daily,4.9, ,16.4, ,-3.5, ,-2.0, ,1.65, ,0.0, ,61.0, ,83.0, ,34.0, ,6.4, ,131.0, ,0.5, ,113.5, ,1.3, ,285,36.336222,-120.11291,-1.5,0.3,2.5,16.4,-3.5,-2.0,0.1389637105184754,0.0,0.0,0.0,0.0029032258064516,0.0029032258064516,0.006774193548387,1.583387295363011,1.583387295363011,1.65,0.0,,0.0,,,0.48962812499999997
2013-01-18,18,2,metric,93624,daily,5.5, ,16.7, ,-3.5, ,-0.4, ,1.68, ,0.0, ,65.0, ,87.0, ,37.0, ,6.6, ,133.0, ,0.6, ,113.7, ,1.3, ,285,36.336222,-120.11291,-3.1,0.3,2.5,16.7,-3.5,-0.4,0.1389637105184754,0.0,0.0,0.0,0.0029032258064516,0.0029032258064516,0.006774193548387,1.534753911700674,1.534753911700674,1.68,0.0,,0.0,,,0.4887375
2013-01-19,19,2,metric,93624,daily,6.8, ,18.3, ,-2.9, ,0.4, ,1.8, ,0.0, ,64.0, ,90.0, ,35.0, ,6.9, ,133.0, ,0.6, ,114.7, ,1.3, ,285,36.336222,-120.11291,-3.3,0.3,2.5,18.3,-2.9,0.4,0.1389637105184754,0.0,0.0,0.0,0.0029032258064516,0.0029032258064516,0.006774193548387,1.656356575642837,1.656356575642837,1.8,0.0,,0.0,,,0.487703125
2013-01-20,20,2,metric,93624,daily,6.4, ,16.7, ,-2.1, ,0.9, ,1.72, ,0.0, ,68.0, ,87.0, ,41.0, ,7.1, ,132.0, ,0.7, ,115.3, ,1.3, ,285,36.336222,-120.11291,-3.0,0.3,2.5,16.7,-2.1,0.9,0.1389637105184754,0.0,0.0,0.0,0.0029032258064516,0.0029032258064516,0.006774193548387,1.5059058247260586,1.5059058247260586,1.72,0.0,,0.0,,0.4187,0.486525
2013-01-21,21,2,metric,93624,daily,6.6, ,16.8, ,-0.8, ,0.4, ,1.73, ,0.0, ,64.0, ,81.0, ,41.0, ,7.2, ,134.0, ,0.6, ,123.0, ,1.4, ,285,36.336222,-120.11291,-1.2000000000000002,0.3,2.5,16.8,-0.8,0.4,0.1389637105184754,0.0,0.0,0.0,0.0029032258064516,0.0029032258064516,0.006774193548387,1.641325539405456,1.641325539405456,1.73,0.0,,0.0,,,0.48520312499999996
2013-01-22,22,2,metric,93624,daily,8.0, ,18.2, ,-2.1, ,1.8, ,1.79, ,0.0, ,65.0, ,86.0, ,41.0, ,7.3, ,120.0, ,0.7, ,134.0, ,1.6, ,285,36.336222,-120.11291,-3.9,0.3,2.5,18.2,-2.1,1.8,0.1389637105184754,0.0,0.0,0.0,0.0029032258064516,0.0029032258064516,0.006774193548387,1.7509312789668037,1.7509312789668037,1.79,0.0,,0.0,,,0.4838966323757764
2013-01-23,23,2,metric,93624,daily,10.6, ,15.1, ,4.6, ,3.9, ,1.0, ,0.0, ,63.0, ,79.0, ,51.0, ,8.4, ,41.0, ,0.8, ,185.9, ,2.2, ,285,36.336222,-120.11291,0.6999999999999997,0.3,2.5,15.1,4.6,3.9,0.1389637105184754,0.0,0.0,0.0,0.0029032258064516,0.0029032258064516,0.006774193548387,1.5092316631722196,1.5092316631722196,1.0,0.0,,0.0,,,0.48260552212732916
2013-01-24,24,2,metric,93624,daily,10.9, ,15.3, ,9.1, ,9.1, ,0.94, ,6.5, ,89.0, ,94.0, ,74.0, ,9.6, ,76.0, ,1.2, ,243.6, ,2.8, ,285,36.336222,-120.11291,0.0,0.3,2.5,15.3,9.1,9.1,0.1389637105184754,0.0,0.0,0.0,0.0029032258064516,0.0029032258064516,0.006774193548387,1.3290042965815034,1.3290042965815034,0.94,0.0,,0.0,,,0.4813297942546584
2013-01-25,25,2,metric,93624,daily,12.1, ,14.7, ,9.7, ,10.9, ,0.42, ,1.4, ,92.0, ,95.0, ,84.0, ,10.4, ,47.0, ,1.3, ,141.3, ,1.6, ,285,36.336222,-120.11291,-1.200000000000001,0.3,2.5,14.7,9.7,10.9,0.1389637105184754,0.0,0.0,0.0,0.0029032258064516,0.0029032258064516,0.006774193548387,0.778599596794493,0.778599596794493,0.42,0.0,,0.0,,,0.4800694487577639
2013-01-26,26,2,metric,93624,daily,13.1, ,17.2, ,8.8, ,10.7, ,0.79, ,0.0, ,85.0, ,95.0, ,72.0, ,11.1, ,62.0, ,1.3, ,166.5, ,1.9, ,285,36.336222,-120.11291,-1.8999999999999984,0.3,2.5,17.2,8.8,10.7,0.1389637105184754,0.0,0.0,0.0,0.0029032258064516,0.0029032258064516,0.006774193548387,1.1116291418882118,1.1116291418882118,0.79,0.0,,0.0,,,0.478824485636646
2013-01-27,27,2,metric,93624,daily,7.7, ,13.3, ,2.4, ,2.1, ,2.27, ,0.0, ,67.0, ,88.0, ,47.0, ,10.8, ,148.0, ,0.7, ,304.6, ,3.5, ,285,36.336222,-120.11291,0.2999999999999998,0.3,2.5,13.3,2.4,2.1,0.1389637105184754,0.0,0.0,0.0,0.0029032258064516,0.0029032258064516,0.006774193548387,1.963337286543472,1.963337286543472,2.27,0.0,,0.0,,0.4458,0.47759490489130435
2013-01-28,28,2,metric,93624,daily,5.6, ,13.5, ,-2.0, ,0.2, ,2.1, ,0.0, ,68.0, ,92.0, ,42.0, ,9.5, ,142.0, ,0.6, ,203.3, ,2.4, ,285,36.336222,-120.11291,-2.2,0.3,2.5,13.5,-2.0,0.2,0.1389637105184754,0.0,0.0,0.0,0.0029032258064516,0.0029032258064516,0.006774193548387,1.724738023104197,1.724738023104197,2.1,0.0,,0.0,,,0.4763807065217391
2013-01-29,29,2,metric,93624,daily,6.4, ,13.7, ,-0.2, ,1.6, ,1.92, ,0.0, ,71.0, ,89.0, ,48.0, ,8.9, ,129.0, ,0.7, ,214.3, ,2.5, ,285,36.336222,-120.11291,-1.8,0.3,2.5,13.7,-0.2,1.6,0.1389637105184754,0.0,0.0,0.0,0.0029032258064516,0.0029032258064516,0.006774193548387,1.6890203068016354,1.6890203068016354,1.92,0.0,,0.0,,,0.47524512992527174
2013-01-30,30,2,metric,93624,daily,8.0, ,17.6, ,0.3, ,2.1, ,1.94, ,0.0, ,66.0, ,89.0, ,43.0, ,8.9, ,146.0, ,0.7, ,119.8, ,1.4, ,285,36.336222,-120.11291,-1.8,0.3,2.5,17.6,0.3,2.1,0.1389637105184754,0.0,0.0,0.0,0.0029032258064516,0.0029032258064516,0.006774193548387,1.761823350907828,1.761823350907828,1.94,0.0,,0.0,,,0.47418817510190214
2013-01-31,31,2,metric,93624,daily,8.7, ,18.2, ,0.5, ,3.0, ,2.0, ,0.0, ,68.0, ,90.0, ,43.0, ,9.1, ,148.0, ,0.8, ,114.6, ,1.3, ,285,36.336222,-120.11291,-2.5,0.3,2.5,18.2,0.5,3.0,0.1389637105184754,0.0,0.0,0.0,0.0029032258064516,0.0029032258064516,0.006774193548387,1.7326858432752916,1.7326858432752916,2.0,0.0,0.0008600100006482,0.0,0.0585361452361332,,0.47320984205163047
2013-02-01,32,2,metric,93624,daily,10.0, ,20.0, ,1.1, ,4.3, ,1.95, ,0.0, ,68.0, ,90.0, ,40.0, ,9.3, ,143.0, ,0.8, ,108.6, ,1.3, ,285,36.336222,-120.11291,-3.2,0.3,2.5,20.0,1.1,4.3,0.1389637105184754,0.0,0.0,0.0,0.0439285714285714,0.0439285714285714,0.1025,1.8369497294964576,1.8369497294964576,1.95,0.0,,0.0,,,0.4723101307744565
2013-02-02,33,2,metric,93624,daily,10.5, ,16.0, ,6.1, ,6.7, ,0.74, ,0.0, ,78.0, ,88.0, ,63.0, ,9.7, ,60.0, ,1.0, ,127.6, ,1.5, ,285,36.336222,-120.11291,-0.6000000000000005,0.3,2.5,16.0,6.1,6.7,0.1389637105184754,0.0,0.0,0.0,0.0439285714285714,0.0439285714285714,0.1025,1.2875581172479111,1.2875581172479111,0.74,0.0,,0.0,,,0.47148904127038044
2013-02-03,34,2,metric,93624,daily,9.6, ,17.3, ,3.3, ,6.1, ,1.88, ,0.0, ,79.0, ,92.0, ,57.0, ,9.8, ,143.0, ,0.9, ,176.3, ,2.0, ,285,36.336222,-120.11291,-2.8,0.3,2.5,17.3,3.3,6.1,0.1389637105184754,0.0,0.0,0.0,0.0439285714285714,0.0439285714285714,0.1025,1.7506089956272042,1.7506089956272042,1.88,0.0,,0.0,,,0.4707465735394022
2013-02-04,35,2,metric,93624,daily,10.4, ,19.6, ,1.6, ,5.2, ,2.13, ,0.0, ,70.0, ,94.0, ,44.0, ,10.0, ,152.0, ,0.9, ,133.7, ,1.5, ,285,36.336222,-120.11291,-3.6,0.3,2.5,19.6,1.6,5.2,0.1389637105184754,0.0,0.0,0.0,0.0439285714285714,0.0439285714285714,0.1025,1.9072665979788432,1.9072665979788432,2.13,0.0,,0.0,,,0.4700827275815217
2013-02-05,36,2,metric,93624,daily,8.6, ,13.7, ,2.7, ,5.3, ,1.7, ,0.0, ,79.0, ,91.0, ,72.0, ,10.0, ,121.0, ,0.9, ,265.9, ,3.1, ,285,36.336222,-120.11291,-2.6,0.3,2.5,13.7,2.7,5.3,0.1389637105184754,0.0,0.0,0.0,0.0439285714285714,0.0439285714285714,0.1025,1.4666163319904268,1.4666163319904268,1.7,0.0,,0.0,,0.412,0.4694975033967391
2013-02-06,37,2,metric,93624,daily,6.8, ,13.7, ,0.6, ,3.9, ,1.77, ,0.0, ,81.0, ,92.0, ,67.0, ,9.7, ,140.0, ,0.8, ,194.7, ,2.3, ,285,36.336222,-120.11291,-3.3,0.3,2.5,13.7,0.6,3.9,0.1389637105184754,0.0,0.0,0.0,0.0439285714285714,0.0439285714285714,0.1025,1.4958869553551934,1.4958869553551934,1.77,0.0,,0.0,,,0.4689909009850543
2013-02-07,38,2,metric,93624,daily,7.1, ,13.7, ,-1.1, ,4.5, ,1.26, ,8.6, ,84.0, ,96.0, ,58.0, ,9.3, ,102.0, ,0.8, ,178.1, ,2.1, ,285,36.336222,-120.11291,-5.6,0.3,2.5,13.7,-1.1,4.5,0.1389637105184754,0.0,0.0,0.0,0.0439285714285714,0.0439285714285714,0.1025,1.191641299115915,1.191641299115915,1.26,0.0,,0.0,,,0.46856292034646735
2013-02-08,39,2,metric,93624,daily,5.7, ,10.5, ,2.3, ,3.2, ,1.05, ,1.5, ,84.0, ,91.0, ,67.0, ,9.4, ,95.0, ,0.8, ,230.7, ,2.7, ,285,36.336222,-120.11291,-0.9000000000000004,0.3,2.5,10.5,2.3,3.2,0.1389637105184754,0.0,0.0,0.0,0.0439285714285714,0.0439285714285714,0.1025,1.2453889536309355,1.2453889536309355,1.05,0.0,,0.0,,,0.46821356148097826
2013-02-09,40,2,metric,93624,daily,5.4, ,12.8, ,0.0, ,-0.1, ,2.29, ,0.0, ,68.0, ,90.0, ,37.0, ,8.7, ,170.0, ,0.6, ,211.6, ,2.4, ,285,36.336222,-120.11291,0.1,0.3,2.5,12.8,0.0,-0.1,0.1389637105184754,0.0,0.0,0.0,0.0439285714285714,0.0439285714285714,0.1025,1.9511257311366248,1.9511257311366248,2.29,0.0,,0.0,,,0.4679428243885869
2013-02-10,41,2,metric,93624,daily,5.5, ,13.7, ,-2.0, ,-0.1, ,2.03, ,0.0, ,67.0, ,91.0, ,40.0, ,8.4, ,165.0, ,0.6, ,118.2, ,1.4, ,285,36.336222,-120.11291,-1.9,0.3,2.5,13.7,-2.0,-0.1,0.1389637105184754,0.0,0.0,0.0,0.0439285714285714,0.0439285714285714,0.1025,1.6576129422086272,1.6576129422086272,2.03,0.0,,0.0,,,0.4677507090692935
2013-02-11,42,2,metric,93624,daily,6.4, ,15.1, ,-1.0, ,0.3, ,2.09, ,0.0, ,65.0, ,89.0, ,41.0, ,8.4, ,167.0, ,0.6, ,129.1, ,1.5, ,285,36.336222,-120.11291,-1.3,0.3,2.5,15.1,-1.0,0.3,0.1389637105184754,0.0,0.0,0.0,0.0439285714285714,0.0439285714285714,0.1025,1.8530424192984256,1.8530424192984256,2.09,0.0,,0.0,,,0.46763721552309784
2013-02-12,43,2,metric,93624,daily,7.5, ,16.3, ,-0.3, ,0.6, ,2.32, ,0.0, ,62.0, ,88.0, ,36.0, ,8.6, ,167.0, ,0.6, ,149.6, ,1.7, ,285,36.336222,-120.11291,-0.8999999999999999,0.3,2.5,16.3,-0.3,0.6,0.1389637105184754,0.0,0.0,0.0,0.0439285714285714,0.0439285714285714,0.1025,2.078138139801104,2.078138139801104,2.32,0.0,,0.0,,0.482,0.46760234375
2013-02-13,44,2,metric,93624,daily,8.3, ,17.4, ,-0.1, ,1.2, ,2.42, ,0.0, ,61.0, ,88.0, ,35.0, ,8.7, ,169.0, ,0.7, ,133.6, ,1.5, ,285,36.336222,-120.11291,-1.3,0.3,2.5,17.4,-0.1,1.2,0.1389637105184754,0.0,0.0,0.0,0.0439285714285714,0.0439285714285714,0.1025,2.087313175812339,2.087313175812339,2.42,0.0,,0.0,,,0.46764609375000005
2013-02-14,45,2,metric,93624,daily,9.3, ,18.5, ,0.5, ,2.4, ,2.5, ,0.0, ,62.0, ,87.0, ,38.0, ,9.0, ,172.0, ,0.7, ,136.3, ,1.6, ,285,36.336222,-120.11291,-1.9,0.3,2.5,18.5,0.5,2.4,0.1389637105184754,0.0,0.0,0.0,0.0439285714285714,0.0439285714285714,0.1025,2.213637550423212,2.213637550423212,2.5,0.0,,0.0,,,0.46784947916666664
